spell_id,spell_name,skill_line_id,profession,category,min_skill_rank,item_id,item_name,effect_base_points,effect_die_sides,effect_id,trivial_low,trivial_high,acquire_method
12906,Gnomish Battle Chicken,202,Engineering,primary,1,10725,Gnomish Battle Chicken,0,1,24,250,270,0
12907,Gnomish Mind Control Cap,202,Engineering,primary,1,10726,Gnomish Mind Control Cap,0,1,24,255,275,0
12908,Goblin Dragon Gun,202,Engineering,primary,1,10727,Goblin Dragon Gun,0,1,24,260,280,0
13240,The Mortar: Reloaded,202,Engineering,primary,1,10577,Goblin Mortar,0,1,24,1,1,0
15255,Mechanical Repair Kit,202,Engineering,primary,1,11590,Mechanical Repair Kit,0,1,24,200,240,0
15628,Pet Bombling,202,Engineering,primary,1,11825,Pet Bombling,0,1,24,205,205,0
15633,Lil' Smoky,202,Engineering,primary,1,11826,Lil' Smoky,0,1,24,205,205,0
19567,Salt Shaker,202,Engineering,primary,1,15846,Salt Shaker,0,1,24,270,290,0
19788,Dense Blasting Powder,202,Engineering,primary,1,15992,Dense Blasting Powder,0,1,24,250,260,0
19790,Thorium Grenade,202,Engineering,primary,1,15993,Thorium Grenade,2,1,24,280,300,0
19791,Thorium Widget,202,Engineering,primary,1,15994,Thorium Widget,0,1,24,280,300,0
19792,Thorium Rifle,202,Engineering,primary,1,15995,Thorium Rifle,0,1,24,280,300,0
19793,Lifelike Mechanical Toad,202,Engineering,primary,1,15996,Lifelike Mechanical Toad,0,1,24,285,305,0
19794,Spellpower Goggles Xtreme Plus,202,Engineering,primary,1,15999,Spellpower Goggles Xtreme Plus,0,1,24,290,310,0
19795,Thorium Tube,202,Engineering,primary,1,16000,Thorium Tube,0,1,24,295,315,0
19796,Dark Iron Rifle,202,Engineering,primary,1,16004,Dark Iron Rifle,0,1,24,295,315,0
19799,Dark Iron Bomb,202,Engineering,primary,1,16005,Dark Iron Bomb,2,1,24,305,325,0
19800,Thorium Shells,202,Engineering,primary,1,15997,Thorium Shells,199,1,24,295,305,0
19814,Masterwork Target Dummy,202,Engineering,primary,1,16023,Masterwork Target Dummy,0,1,24,295,315,0
19815,Delicate Arcanite Converter,202,Engineering,primary,1,16006,Delicate Arcanite Converter,0,1,24,305,325,0
19819,Voice Amplification Modulator,202,Engineering,primary,1,16009,Voice Amplification Modulator,0,1,24,310,330,0
19825,Master Engineer's Goggles,202,Engineering,primary,1,16008,Master Engineer's Goggles,0,1,24,310,330,0
19830,Arcanite Dragonling,202,Engineering,primary,1,16022,Arcanite Dragonling,0,1,24,320,340,0
19831,Arcane Bomb,202,Engineering,primary,1,16040,Arcane Bomb,2,1,24,320,340,0
19833,Flawless Arcanite Rifle,202,Engineering,primary,1,16007,Flawless Arcanite Rifle,0,1,24,320,340,0
21940,Snowmaster 9000,202,Engineering,primary,1,17716,Snowmaster 9000,0,1,24,190,230,0
22704,Field Repair Bot 74A,202,Engineering,primary,1,18232,Field Repair Bot 74A,0,1,24,320,340,0
22793,Biznicks 247x128 Accurascope,202,Engineering,primary,1,18283,Biznicks 247x128 Accurascope,0,1,24,320,340,0
22795,Core Marksman Rifle,202,Engineering,primary,1,18282,Core Marksman Rifle,0,1,24,320,340,0
22797,Force Reactive Disk,202,Engineering,primary,1,18168,Force Reactive Disk,0,1,24,320,340,0
23066,Red Firework,202,Engineering,primary,1,9318,Red Firework,2,1,24,150,175,0
23067,Blue Firework,202,Engineering,primary,1,9312,Blue Firework,2,1,24,150,175,0
23068,Green Firework,202,Engineering,primary,1,9313,Green Firework,2,1,24,150,175,0
23069,EZ-Thro Dynamite II,202,Engineering,primary,1,18588,Ez-Thro Dynamite II,0,1,24,200,220,0
23070,Dense Dynamite,202,Engineering,primary,1,18641,Dense Dynamite,1,1,24,250,270,0
23071,Truesilver Transformer,202,Engineering,primary,1,18631,Truesilver Transformer,0,1,24,270,280,0
23077,Gyrofreeze Ice Reflector,202,Engineering,primary,1,18634,Gyrofreeze Ice Reflector,0,1,24,280,300,0
23078,Goblin Jumper Cables XL,202,Engineering,primary,1,18587,Goblin Jumper Cables XL,0,1,24,285,305,0
23079,Major Recombobulator,202,Engineering,primary,1,18637,Major Recombobulator,0,1,24,285,295,0
23080,Powerful Seaforium Charge,202,Engineering,primary,1,18594,Powerful Seaforium Charge,0,1,24,275,295,0
23081,Hyper-Radiant Flame Reflector,202,Engineering,primary,1,18638,Hyper-Radiant Flame Reflector,0,1,24,310,330,0
23082,Ultra-Flash Shadow Reflector,202,Engineering,primary,1,18639,Ultra-Flash Shadow Reflector,0,1,24,320,340,0
23096,Alarm-O-Bot,202,Engineering,primary,1,18645,Gnomish Alarm-O-Bot,0,1,24,275,285,0
23129,World Enlarger,202,Engineering,primary,1,18660,World Enlarger,0,1,24,260,270,0
23486,Dimensional Ripper - Everlook,202,Engineering,primary,1,18984,Dimensional Ripper - Everlook,0,1,24,285,305,0
23489,Ultrasafe Transporter - Gadgetzan,202,Engineering,primary,1,18986,Ultrasafe Transporter: Gadgetzan,0,1,24,285,305,0
23507,Snake Burst Firework,202,Engineering,primary,1,19026,Snake Burst Firework,3,1,24,250,270,0
24356,Bloodvine Goggles,202,Engineering,primary,1,19999,Bloodvine Goggles,0,1,24,320,340,0
24357,Bloodvine Lens,202,Engineering,primary,1,19998,Bloodvine Lens,0,1,24,320,340,0
26011,Tranquil Mechanical Yeti,202,Engineering,primary,1,21277,Tranquil Mechanical Yeti,0,1,24,320,340,0
26416,Small Blue Rocket,202,Engineering,primary,1,21558,Small Blue Rocket,2,1,24,125,150,0
26417,Small Green Rocket,202,Engineering,primary,1,21559,Small Green Rocket,2,1,24,125,150,0
26418,Small Red Rocket,202,Engineering,primary,1,21557,Small Red Rocket,2,1,24,125,150,0
26420,Large Blue Rocket,202,Engineering,primary,1,21589,Large Blue Rocket,2,1,24,175,200,0
26421,Large Green Rocket,202,Engineering,primary,1,21590,Large Green Rocket,2,1,24,175,200,0
26422,Large Red Rocket,202,Engineering,primary,1,21592,Large Red Rocket,2,1,24,175,200,0
26423,Blue Rocket Cluster,202,Engineering,primary,1,21571,Blue Rocket Cluster,2,1,24,225,250,0
26424,Green Rocket Cluster,202,Engineering,primary,1,21574,Green Rocket Cluster,2,1,24,225,250,0
26425,Red Rocket Cluster,202,Engineering,primary,1,21576,Red Rocket Cluster,2,1,24,225,250,0
26426,Large Blue Rocket Cluster,202,Engineering,primary,1,21714,Large Blue Rocket Cluster,2,1,24,275,285,0
26427,Large Green Rocket Cluster,202,Engineering,primary,1,21716,Large Green Rocket Cluster,2,1,24,275,285,0
26428,Large Red Rocket Cluster,202,Engineering,primary,1,21718,Large Red Rocket Cluster,2,1,24,275,285,0
26442,Firework Launcher,202,Engineering,primary,1,21569,Firework Launcher,0,1,24,245,265,0
26443,Firework Cluster Launcher,202,Engineering,primary,1,21570,Cluster Launcher,0,1,24,295,315,0
28327,Steam Tonk Controller,202,Engineering,primary,1,22728,Steam Tonk Controller,0,1,24,275,285,0
30303,Elemental Blasting Powder,202,Engineering,primary,1,23781,Elemental Blasting Powder,3,1,24,300,320,0
30304,Fel Iron Casing,202,Engineering,primary,1,23782,Fel Iron Casing,0,1,24,300,320,0
30305,Handful of Fel Iron Bolts,202,Engineering,primary,1,23783,Handful of Fel Iron Bolts,0,1,24,300,310,0
30306,Adamantite Frame,202,Engineering,primary,1,23784,Adamantite Frame,0,1,24,325,335,0
30307,Hardened Adamantite Tube,202,Engineering,primary,1,23785,Hardened Adamantite Tube,0,1,24,350,370,0
30308,Khorium Power Core,202,Engineering,primary,1,23786,Khorium Power Core,0,1,24,350,370,0
30309,Felsteel Stabilizer,202,Engineering,primary,1,23787,Felsteel Stabilizer,0,1,24,350,370,0
30310,Fel Iron Bomb,202,Engineering,primary,1,23736,Fel Iron Bomb,3,1,24,320,340,0
30311,Adamantite Grenade,202,Engineering,primary,1,23737,Adamantite Grenade,2,1,24,335,355,0
30312,Fel Iron Musket,202,Engineering,primary,1,23742,Fel Iron Musket,0,1,24,330,350,0
30313,Adamantite Rifle,202,Engineering,primary,1,23746,Adamantite Rifle,0,1,24,360,380,0
30314,Felsteel Boomstick,202,Engineering,primary,1,23747,Felsteel Boomstick,0,1,24,370,390,0
30315,Ornate Khorium Rifle,202,Engineering,primary,1,23748,Ornate Khorium Rifle,0,1,24,385,405,0
30316,Cogspinner Goggles,202,Engineering,primary,1,23758,Cogspinner Goggles,0,1,24,350,370,0
30317,Power Amplification Goggles,202,Engineering,primary,1,23761,Power Amplification Goggles,0,1,24,350,370,0
30318,Ultra-Spectropic Detection Goggles,202,Engineering,primary,1,23762,Ultra-Spectropic Detection Goggles,0,1,24,360,380,0
30325,Hyper-Vision Goggles,202,Engineering,primary,1,23763,Hyper-Vision Goggles,0,1,24,370,390,0
30329,Adamantite Scope,202,Engineering,primary,1,23764,Adamantite Scope,0,1,24,345,365,0
30332,Khorium Scope,202,Engineering,primary,1,23765,Khorium Scope,0,1,24,370,390,0
30334,Stabilized Eternium Scope,202,Engineering,primary,1,23766,Stabilized Eternium Scope,0,1,24,385,405,0
30337,Crashin' Thrashin' Robot,202,Engineering,primary,1,23767,Crashin' Thrashin' Robot,0,1,24,335,355,0
30341,White Smoke Flare,202,Engineering,primary,1,23768,White Smoke Flare,2,1,24,335,355,0
30342,Red Smoke Flare,202,Engineering,primary,1,23769,Red Smoke Flare,2,1,24,335,355,0
30343,Blue Smoke Flare,202,Engineering,primary,1,23770,Blue Smoke Flare,2,1,24,335,355,0
30344,Green Smoke Flare,202,Engineering,primary,1,23771,Green Smoke Flare,2,1,24,335,355,0
30346,Fel Iron Shells,202,Engineering,primary,1,23772,Fel Iron Shells,199,1,24,310,330,0
30347,Adamantite Shell Machine,202,Engineering,primary,1,34504,Adamantite Shell Machine,0,1,24,335,355,0
30348,Fel Iron Toolbox,202,Engineering,primary,1,23774,Fel Iron Toolbox,0,1,24,325,345,0
30349,Khorium Toolbox,202,Engineering,primary,1,23775,Khorium Toolbox,0,1,24,360,380,0
30547,Elemental Seaforium Charge,202,Engineering,primary,1,23819,Elemental Seaforium Charge,1,1,24,350,360,0
30548,Zapthrottle Mote Extractor,202,Engineering,primary,1,23821,Zapthrottle Mote Extractor,0,1,24,305,325,0
30549,Critter Enlarger,202,Engineering,primary,1,23820,Critter Enlarger,0,1,24,325,345,0
30551,Healing Potion Injector,202,Engineering,primary,1,33092,Healing Potion Injector,19,1,24,330,350,0
30552,Mana Potion Injector,202,Engineering,primary,1,33093,Mana Potion Injector,19,1,24,345,365,0
30556,Rocket Boots Xtreme,202,Engineering,primary,1,23824,Rocket Boots Xtreme,0,1,24,365,385,0
30558,The Bigger One,202,Engineering,primary,1,23826,The Bigger One,2,1,24,325,345,0
30560,Super Sapper Charge,202,Engineering,primary,1,23827,Super Sapper Charge,1,1,24,340,360,0
30561,Goblin Tonk Controller,202,Engineering,primary,1,23831,Goblin Tonk Controller,0,1,24,325,335,0
30563,Goblin Rocket Launcher,202,Engineering,primary,1,23836,Goblin Rocket Launcher,0,1,24,360,380,0
30565,Foreman's Enchanted Helmet,202,Engineering,primary,1,23838,Foreman's Enchanted Helmet,0,1,24,375,395,0
30566,Foreman's Reinforced Helmet,202,Engineering,primary,1,23839,Foreman's Reinforced Helmet,0,1,24,375,395,0
30568,Gnomish Flame Turret,202,Engineering,primary,1,23841,Gnomish Flame Turret,2,1,24,335,355,0
30569,Gnomish Poultryizer,202,Engineering,primary,1,23835,Gnomish Poultryizer,0,1,24,360,380,0
30570,Nigh-Invulnerability Belt,202,Engineering,primary,1,23825,Nigh Invulnerability Belt,0,1,24,360,380,0
30573,Gnomish Tonk Controller,202,Engineering,primary,1,23832,Gnomish Tonk Controller,0,1,24,325,335,0
30574,Gnomish Power Goggles,202,Engineering,primary,1,23828,Gnomish Power Goggles,0,1,24,375,395,0
30575,Gnomish Battle Goggles,202,Engineering,primary,1,23829,Gnomish Battle Goggles,0,1,24,375,395,0
32814,Purple Smoke Flare,202,Engineering,primary,1,25886,Purple Smoke Flare,2,1,24,335,355,0
36954,Dimensional Ripper - Area 52,202,Engineering,primary,1,30542,Dimensional Ripper - Area 52,0,1,24,350,370,0
36955,Ultrasafe Transporter - Toshley's Station,202,Engineering,primary,1,30544,Ultrasafe Transporter: Toshley's Station,0,1,24,350,370,0
39895,Fused Wiring,202,Engineering,primary,1,7191,Fused Wiring,0,1,24,275,285,0
39971,Icy Blasting Primers,202,Engineering,primary,1,32423,Icy Blasting Primers,9,1,24,335,345,0
39973,Frost Grenades,202,Engineering,primary,1,32413,Frost Grenade,4,1,24,345,365,0
40274,Furious Gizmatic Goggles,202,Engineering,primary,1,32461,Furious Gizmatic Goggles,0,1,24,370,390,0
41307,Gyro-balanced Khorium Destroyer,202,Engineering,primary,1,32756,Gyro-Balanced Khorium Destroyer,0,1,24,375,410,0
41311,Justicebringer 2000 Specs,202,Engineering,primary,1,32472,Justicebringer 2000 Specs,0,1,24,370,390,0
41312,Tankatronic Goggles,202,Engineering,primary,1,32473,Tankatronic Goggles,0,1,24,370,390,0
41314,Surestrike Goggles v2.0,202,Engineering,primary,1,32474,Surestrike Goggles v2.0,0,1,24,370,390,0
41315,Gadgetstorm Goggles,202,Engineering,primary,1,32476,Gadgetstorm Goggles,0,1,24,370,390,0
41316,Living Replicator Specs,202,Engineering,primary,1,32475,Living Replicator Specs,0,1,24,370,390,0
41317,Deathblow X11 Goggles,202,Engineering,primary,1,32478,Deathblow X11 Goggles,0,1,24,370,390,0
41318,Wonderheal XT40 Shades,202,Engineering,primary,1,32479,Wonderheal XT40 Shades,0,1,24,370,390,0
41319,Magnified Moon Specs,202,Engineering,primary,1,32480,Magnified Moon Specs,0,1,24,370,390,0
41320,Destruction Holo-gogs,202,Engineering,primary,1,32494,Destruction Holo-gogs,0,1,24,370,390,0
41321,Powerheal 4000 Lens,202,Engineering,primary,1,32495,Powerheal 4000 Lens,0,1,24,370,390,0
43676,Adamantite Arrow Maker,202,Engineering,primary,1,20475,Adamantite Arrow Maker,0,1,24,335,355,0
44155,Flying Machine,202,Engineering,primary,1,34060,Flying Machine Control,0,1,24,375,385,0
44157,Turbo-Charged Flying Machine,202,Engineering,primary,1,34061,Turbo-Charged Flying Machine Control,0,1,24,385,395,0
44391,Field Repair Bot 110G,202,Engineering,primary,1,34113,Field Repair Bot 110G,4,1,24,370,390,0
46106,Wonderheal XT68 Shades,202,Engineering,primary,1,35183,Wonderheal XT68 Shades,0,1,24,390,430,0
46107,Justicebringer 3000 Specs,202,Engineering,primary,1,35185,Justicebringer 3000 Specs,0,1,24,390,430,0
46108,Powerheal 9000 Lens,202,Engineering,primary,1,35181,Powerheal 9000 Lens,0,1,24,390,430,0
46109,Hyper-Magnified Moon Specs,202,Engineering,primary,1,35182,Hyper-Magnified Moon Specs,0,1,24,390,430,0
46110,Primal-Attuned Goggles,202,Engineering,primary,1,35184,Primal-Attuned Goggles,0,1,24,390,430,0
46111,Annihilator Holo-Gogs,202,Engineering,primary,1,34847,Annihilator Holo-Gogs,0,1,24,390,430,0
46112,Lightning Etched Specs,202,Engineering,primary,1,34355,Lightning Etched Specs,0,1,24,390,430,0
46113,Surestrike Goggles v3.0,202,Engineering,primary,1,34356,Surestrike Goggles v3.0,0,1,24,390,430,0
46114,Mayhem Projection Goggles,202,Engineering,primary,1,34354,Mayhem Projection Goggles,0,1,24,390,430,0
46115,Hard Khorium Goggles,202,Engineering,primary,1,34357,Hard Khorium Goggles,0,1,24,390,430,0
46116,Quad Deathblow X44 Goggles,202,Engineering,primary,1,34353,Quad Deathblow X44 Goggles,0,1,24,390,430,0
46697,Rocket Boots Xtreme Lite,202,Engineering,primary,1,35581,Rocket Boots Xtreme Lite,0,1,24,365,385,0
25255,Delicate Copper Wire,755,Jewelcrafting,primary,1,20816,Delicate Copper Wire,0,1,24,20,50,1
25278,Bronze Setting,755,Jewelcrafting,primary,1,20817,Bronze Setting,0,1,24,70,90,0
25280,Elegant Silver Ring,755,Jewelcrafting,primary,1,20818,Elegant Silver Ring,0,1,24,80,110,0
25283,Inlaid Malachite Ring,755,Jewelcrafting,primary,1,20821,Inlaid Malachite Ring,0,1,24,60,90,0
25284,Simple Pearl Ring,755,Jewelcrafting,primary,1,20820,Simple Pearl Ring,0,1,24,90,120,0
25287,Gloom Band,755,Jewelcrafting,primary,1,20823,Gloom Band,0,1,24,100,130,0
25305,Heavy Silver Ring,755,Jewelcrafting,primary,1,20826,Heavy Silver Ring,0,1,24,120,150,0
25317,Ring of Silver Might,755,Jewelcrafting,primary,1,20827,Ring of Silver Might,0,1,24,110,140,0
25318,Ring of Twilight Shadows,755,Jewelcrafting,primary,1,20828,Ring of Twilight Shadows,0,1,24,130,160,0
25320,Heavy Golden Necklace of Battle,755,Jewelcrafting,primary,1,20831,Heavy Golden Necklace of Battle,0,1,24,180,210,0
25321,Moonsoul Crown,755,Jewelcrafting,primary,1,20832,Moonsoul Crown,0,1,24,150,180,0
25323,Wicked Moonstone Ring,755,Jewelcrafting,primary,1,20833,Wicked Moonstone Ring,0,1,24,155,185,0
25339,Amulet of the Moon,755,Jewelcrafting,primary,1,20830,Amulet of the Moon,0,1,24,140,170,0
25490,Solid Bronze Ring,755,Jewelcrafting,primary,1,20907,Solid Bronze Ring,0,1,24,80,110,0
25493,Braided Copper Ring,755,Jewelcrafting,primary,1,20906,Braided Copper Ring,0,1,24,30,60,1
25498,Barbaric Iron Collar,755,Jewelcrafting,primary,1,20909,Barbaric Iron Collar,0,1,24,140,170,0
25610,Pendant of the Agate Shield,755,Jewelcrafting,primary,1,20950,Pendant of the Agate Shield,0,1,24,150,180,0
25612,Heavy Iron Knuckles,755,Jewelcrafting,primary,1,20954,Heavy Iron Knuckles,0,1,24,155,185,0
25613,Golden Dragon Ring,755,Jewelcrafting,primary,1,20955,Golden Dragon Ring,0,1,24,165,195,0
25614,Silver Rose Pendant,755,Jewelcrafting,primary,1,20956,Silver Rose Pendant,0,1,24,175,205,0
25615,Mithril Filigree,755,Jewelcrafting,primary,1,20963,Mithril Filigree,0,1,24,170,190,0
25617,Blazing Citrine Ring,755,Jewelcrafting,primary,1,20958,Blazing Citrine Ring,0,1,24,180,210,0
25618,Jade Pendant of Blasting,755,Jewelcrafting,primary,1,20966,Jade Pendant of Blasting,0,1,24,190,220,0
25619,The Jade Eye,755,Jewelcrafting,primary,1,20959,The Jade Eye,0,1,24,200,230,0
25620,Engraved Truesilver Ring,755,Jewelcrafting,primary,1,20960,Engraved Truesilver Ring,0,1,24,200,230,0
25621,Citrine Ring of Rapid Healing,755,Jewelcrafting,primary,1,20961,Citrine Ring of Rapid Healing,0,1,24,210,240,0
25622,Citrine Pendant of Golden Healing,755,Jewelcrafting,primary,1,20967,Citrine Pendant of Golden Healing,0,1,24,220,250,0
26872,Figurine - Jade Owl,755,Jewelcrafting,primary,1,21748,Figurine - Jade Owl,0,1,24,225,255,0
26873,Figurine - Golden Hare,755,Jewelcrafting,primary,1,21756,Figurine - Golden Hare,0,1,24,225,255,0
26874,Aquamarine Signet,755,Jewelcrafting,primary,1,20964,Aquamarine Signet,0,1,24,235,265,0
26875,Figurine - Black Pearl Panther,755,Jewelcrafting,primary,1,21758,Figurine - Black Pearl Panther,0,1,24,240,270,0
26876,Aquamarine Pendant of the Warrior,755,Jewelcrafting,primary,1,21755,Aquamarine Pendant of the Warrior,0,1,24,245,275,0
26878,Ruby Crown of Restoration,755,Jewelcrafting,primary,1,20969,Ruby Crown of Restoration,0,1,24,250,280,0
26880,Thorium Setting,755,Jewelcrafting,primary,1,21752,Thorium Setting,0,1,24,235,255,0
26881,Figurine - Truesilver Crab,755,Jewelcrafting,primary,1,21760,Figurine - Truesilver Crab,0,1,24,250,280,0
26882,Figurine - Truesilver Boar,755,Jewelcrafting,primary,1,21763,Figurine - Truesilver Boar,0,1,24,260,290,0
26883,Ruby Pendant of Fire,755,Jewelcrafting,primary,1,21764,Ruby Pendant of Fire,0,1,24,260,290,0
26885,Truesilver Healing Ring,755,Jewelcrafting,primary,1,21765,Truesilver Healing Ring,0,1,24,265,295,0
26887,The Aquamarine Ward,755,Jewelcrafting,primary,1,21754,The Aquamarine Ward,0,1,24,270,300,0
26896,Gem Studded Band,755,Jewelcrafting,primary,1,21753,Gem Studded Band,0,1,24,275,305,0
26897,Opal Necklace of Impact,755,Jewelcrafting,primary,1,21766,Opal Necklace of Impact,0,1,24,275,305,0
26900,Figurine - Ruby Serpent,755,Jewelcrafting,primary,1,21769,Figurine - Ruby Serpent,0,1,24,280,300,0
26902,Simple Opal Ring,755,Jewelcrafting,primary,1,21767,Simple Opal Ring,0,1,24,280,300,0
26903,Sapphire Signet,755,Jewelcrafting,primary,1,21768,Sapphire Signet,0,1,24,285,305,0
26906,Emerald Crown of Destruction,755,Jewelcrafting,primary,1,21774,Emerald Crown of Destruction,0,1,24,285,305,0
26907,Onslaught Ring,755,Jewelcrafting,primary,1,21775,Onslaught Ring,0,1,24,290,310,0
26908,Sapphire Pendant of Winter Night,755,Jewelcrafting,primary,1,21790,Sapphire Pendant of Winter Night,0,1,24,290,310,0
26909,Figurine - Emerald Owl,755,Jewelcrafting,primary,1,21777,Figurine - Emerald Owl,0,1,24,295,315,0
26910,Ring of Bitter Shadows,755,Jewelcrafting,primary,1,21778,Ring of Bitter Shadows,0,1,24,295,315,0
26911,Living Emerald Pendant,755,Jewelcrafting,primary,1,21791,Living Emerald Pendant,0,1,24,300,320,0
26912,Figurine - Black Diamond Crab,755,Jewelcrafting,primary,1,21784,Figurine - Black Diamond Crab,0,1,24,310,330,0
26914,Figurine - Dark Iron Scorpid,755,Jewelcrafting,primary,1,21789,Figurine - Dark Iron Scorpid,0,1,24,310,330,0
26915,Necklace of the Diamond Tower,755,Jewelcrafting,primary,1,21792,Necklace of the Diamond Tower,0,1,24,315,335,0
26916,Band of Natural Fire,755,Jewelcrafting,primary,1,21779,Band of Natural Fire,0,1,24,320,340,0
26918,Arcanite Sword Pendant,755,Jewelcrafting,primary,1,21793,Arcanite Sword Pendant,0,1,24,325,345,0
26920,Blood Crown,755,Jewelcrafting,primary,1,21780,Blood Crown,0,1,24,335,355,0
26925,Woven Copper Ring,755,Jewelcrafting,primary,1,21931,Woven Copper Ring,0,1,24,30,60,1
26926,Heavy Copper Ring,755,Jewelcrafting,primary,1,21932,Heavy Copper Ring,0,1,24,35,65,0
26927,Thick Bronze Necklace,755,Jewelcrafting,primary,1,21933,Thick Bronze Necklace,0,1,24,80,110,0
26928,Ornate Tigerseye Necklace,755,Jewelcrafting,primary,1,21934,Ornate Tigerseye Necklace,0,1,24,60,90,0
28903,Teardrop Blood Garnet,755,Jewelcrafting,primary,1,23094,Teardrop Blood Garnet,0,1,24,300,340,0
28905,Bold Blood Garnet,755,Jewelcrafting,primary,1,23095,Bold Blood Garnet,0,1,24,305,345,0
